word,happiness_rank,happiness_average,happiness_standard_deviation,twitter_rank,google_rank,nyt_rank,lyrics_rank
paranoid,9517,3.5,1.8434,,,,4298.0
snake,9518,3.5,1.669,4003.0,,,2464.0
struck,9519,3.5,1.4033,,2419.0,2347.0,3121.0
deficiency,9520,3.49,1.6971,,4224.0,,
pressures,9521,3.49,1.7574,,3969.0,,
cant,9522,3.48,1.111,368.0,,,676.0
inmates,9523,3.48,2.0227,,,4528.0,
no,9524,3.48,1.2974,45.0,44.0,62.0,24.0
opponents,9525,3.48,1.0925,,,2715.0,
opposition,9526,3.48,1.2329,,1624.0,1480.0,
sucked,9527,3.48,1.8543,3344.0,,,3970.0
tobacco,9528,3.48,2.1782,,4037.0,2985.0,
unlikely,9529,3.48,1.313,,4429.0,2740.0,
zombie,9530,3.48,1.821,3309.0,,,
screams,9531,3.48,2.042,,,,1991.0
sinking,9532,3.48,1.7503,,,,2082.0
swollen,9533,3.48,1.8334,,,,4997.0
deceive,9534,3.47,2.0114,,,,3985.0
monsters,9535,3.47,1.6845,,,,4925.0
urine,9536,3.47,1.6721,,4119.0,,
chaos,9537,3.46,1.7867,3099.0,,,2670.0
creepy,9538,3.46,1.6928,2521.0,,,
fee,9539,3.46,1.2969,4718.0,4374.0,2351.0,
insanity,9540,3.46,2.1779,,,,3408.0
isolated,9541,3.46,1.8206,,2714.0,,
late,9542,3.46,1.1643,427.0,564.0,138.0,408.0
misspelled,9543,3.46,1.3584,,,1047.0,
misstated,9544,3.46,1.0144,,,176.0,
misunderstood,9545,3.46,1.7049,,,,4086.0
monster,9546,3.46,1.9189,2279.0,,,2379.0
refuse,9547,3.46,0.9304,3906.0,3994.0,,2056.0
shoot,9548,3.46,1.6686,1259.0,,4950.0,840.0
sting,9549,3.46,1.7404,,,,3354.0
thorn,9550,3.46,1.5677,,,,4994.0
wreck,9551,3.46,1.7979,,,,2153.0
fright,9552,3.45,1.8378,,,,4366.0
radiation,9553,3.45,2.2827,,2847.0,,
stab,9554,3.45,2.1317,,,,3206.0
confined,9555,3.44,1.7398,,3169.0,,
delays,9556,3.44,1.1457,4978.0,,,
deny,9557,3.44,1.3874,,3671.0,4695.0,1173.0
fault,9558,3.44,1.2961,1474.0,3196.0,,1653.0
forgot,9559,3.44,1.4165,828.0,,,1459.0
ghetto,9560,3.44,1.6922,4575.0,,,954.0
litigation,9561,3.44,1.5928,,,3707.0,
poop,9562,3.44,1.7162,4757.0,,,
seized,9563,3.44,1.4591,,3971.0,4543.0,
zero,9564,3.44,1.6433,2911.0,2424.0,,2671.0
cage,9565,3.44,1.9776,,,,2205.0
disappeared,9566,3.44,1.7734,,3763.0,,3995.0
trap,9567,3.44,1.8324,,,,2664.0
diss,9568,3.43,1.8819,,,,3596.0
foes,9569,3.43,1.3229,,,,4735.0
smashed,9570,3.42,1.7443,,,,4963.0
anxious,9571,3.42,1.6671,4242.0,3220.0,,
can't,9572,3.42,0.9708,,,,
cut,9573,3.42,1.295,437.0,788.0,711.0,513.0
erroneous,9574,3.42,1.1968,,,3094.0,
gangsta,9575,3.42,1.8962,,,,1130.0
gone,9576,3.42,1.739,541.0,960.0,1192.0,142.0
ignorant,9577,3.42,1.8745,,4687.0,,
invasion,9578,3.42,2.0212,,3775.0,4752.0,
lame,9579,3.42,1.4299,1616.0,,,2826.0
obsessed,9580,3.42,1.4721,3347.0,,,
raging,9581,3.42,1.6424,,,,3304.0
shatter,9582,3.42,1.8193,,,,4342.0
shouting,9583,3.42,1.6047,,,,4398.0
troubles,9584,3.42,2.1485,,,,1869.0
disturbed,9585,3.41,1.5932,,4965.0,,
zit,9586,3.41,1.6447,,,,4812.0
against,9587,3.4,1.2289,708.0,145.0,160.0,672.0
condolences,9588,3.4,1.8844,,,914.0,
muthafucka,9589,3.4,2.1946,,,,3342.0
separated,9590,3.4,1.3248,,2483.0,,
struggle,9591,3.4,1.7496,,1572.0,1442.0,1914.0
whores,9592,3.4,2.2946,,,,4275.0
deception,9593,3.39,1.8007,,,,4911.0
stain,9594,3.39,1.3357,,,,3531.0
unconscious,9595,3.39,1.5113,,4213.0,,
delay,9596,3.38,1.3231,4086.0,2934.0,2431.0,
difficulty,9597,3.38,1.2271,,1378.0,4922.0,
discontinued,9598,3.38,1.4553,,,1009.0,
eliminated,9599,3.38,1.689,,,4289.0,
haunting,9600,3.38,1.7366,,,,3391.0
hungry,9601,3.38,1.9261,516.0,,,1305.0
refused,9602,3.38,1.4553,,1995.0,1861.0,
wicked,9603,3.38,1.9472,2147.0,,,1327.0
blinded,9604,3.37,1.5771,,,,2575.0
hunger,9605,3.37,1.9968,,,,2195.0
torn,9606,3.37,1.4676,,,,1407.0
phony,9607,3.36,1.9137,,,,4751.0
argued,9608,3.36,1.4675,,2294.0,2350.0,
beast,9609,3.36,1.5221,1959.0,,,1828.0
bullet,9610,3.36,1.8043,3765.0,,,1686.0
busted,9611,3.36,1.3056,,,,3345.0
critic,9612,3.36,1.3211,,,2126.0,
dammit,9613,3.36,1.793,2932.0,,,
deleted,9614,3.36,1.4813,3995.0,,,
dentist,9615,3.36,1.6874,2037.0,,,
forbidden,9616,3.36,1.793,,,,4794.0
killin,9617,3.36,1.9458,,,,2942.0
syndrome,9618,3.36,1.0835,,2810.0,,
tornado,9619,3.36,1.8268,4095.0,,,
weapon,9620,3.36,1.663,4593.0,,4391.0,2927.0
emptiness,9621,3.35,1.9731,,,,2413.0
injection,9622,3.35,1.5776,,4591.0,,
burnt,9623,3.34,1.9337,,,,3098.0
complicated,9624,3.34,1.6977,4545.0,3262.0,3941.0,3547.0
crap,9625,3.34,1.6489,900.0,,,3525.0
never,9626,3.34,1.239,148.0,163.0,239.0,48.0
politicians,9627,3.34,1.1359,,4639.0,2213.0,
tired,9628,3.34,1.1178,365.0,3706.0,4272.0,522.0
traffic,9629,3.34,1.6489,982.0,2737.0,1765.0,2810.0
unfair,9630,3.34,2.0062,,,,4966.0
vulnerable,9631,3.34,1.5066,,,4584.0,
warning,9632,3.34,1.423,2329.0,3783.0,3137.0,1974.0
fucker,9633,3.33,2.2057,,,,2823.0
sinner,9634,3.33,1.8426,,,,3644.0
envy,9635,3.33,1.5463,,,,3550.0
whack,9636,3.32,1.4345,,,,4578.0
alone,9637,3.32,1.7313,485.0,587.0,1598.0,169.0
bleeds,9638,3.32,1.812,,,,4330.0
cannot,9639,3.32,0.9781,1045.0,270.0,733.0,637.0
confusion,9640,3.32,1.3619,,2927.0,,1888.0
couldn't,9641,3.32,1.1328,,,,
expenses,9642,3.32,1.3468,,3168.0,2134.0,
ignored,9643,3.32,1.5043,,4481.0,,4791.0
nigga,9644,3.32,2.0548,607.0,,,154.0
noose,9645,3.32,2.2172,,,,4964.0
opposed,9646,3.32,1.4061,,2153.0,2269.0,
restrictions,9647,3.32,0.957,,4020.0,3261.0,
scars,9648,3.32,1.7313,,,,2025.0
shots,9649,3.32,2.0146,2042.0,,2455.0,1534.0
savage,9650,3.31,1.9473,,,,4532.0
choke,9651,3.31,1.6858,,,,2233.0
cigarettes,9652,3.31,2.5997,,,,3279.0
doubts,9653,3.3,1.4321,,,,3488.0
fool,9654,3.3,1.2657,1984.0,,,414.0
fury,9655,3.3,1.7757,,,,4205.0
lowest,9656,3.3,1.165,,3703.0,4382.0,
suckers,9657,3.3,1.7053,,,,2917.0
whip,9658,3.3,1.7409,,,,1745.0
helpless,9659,3.29,2.0207,,,,2669.0
rats,9660,3.29,1.893,,4903.0,,3465.0
conspiracy,9661,3.28,1.4574,,,4227.0,
crashing,9662,3.28,1.8848,,,,2715.0
falling,9663,3.28,1.5391,1161.0,2877.0,3324.0,429.0
fools,9664,3.28,1.4003,4611.0,,,1119.0
lazy,9665,3.28,1.4574,763.0,,,2042.0
nuclear,9666,3.28,1.7847,4776.0,2173.0,1034.0,4845.0
scar,9667,3.28,1.4574,,,,3561.0
suspicious,9668,3.28,1.3708,,,,
scarred,9669,3.27,2.0287,,,,4428.0
screamed,9670,3.27,1.6429,,,,4265.0
cough,9671,3.26,1.4957,2919.0,,,
damned,9672,3.26,1.9672,,,,2154.0
frown,9673,3.24,1.7504,,,,2882.0
pimps,9674,3.24,2.0466,,,,4521.0
vengeance,9675,3.24,1.9097,,,,4692.0
canceled,9676,3.24,1.5722,,,4264.0,
cavity,9677,3.24,1.8245,,4911.0,,
delayed,9678,3.24,1.1877,2615.0,4997.0,3030.0,
dull,9679,3.24,1.2216,3974.0,4961.0,,4775.0
fat,9680,3.24,1.8245,548.0,2468.0,3436.0,828.0
jerk,9681,3.24,1.3024,3944.0,,,3658.0
missile,9682,3.24,1.8905,,,3516.0,
remorse,9683,3.24,1.2707,,,,4641.0
rot,9684,3.24,1.6107,,,,3404.0
screwed,9685,3.24,1.6107,4145.0,,,4908.0
gangstas,9686,3.23,1.7963,,,,4129.0
captured,9687,3.22,1.6073,,3794.0,3881.0,3765.0
critical,9688,3.22,1.4748,4934.0,1059.0,1837.0,
fell,9689,3.22,1.4748,1183.0,1263.0,852.0,644.0
forget,9690,3.22,1.2824,682.0,2604.0,2497.0,357.0
freezing,9691,3.22,1.5556,1878.0,,,3935.0
ignore,9692,3.22,1.3746,3020.0,,,1873.0
losers,9693,3.22,1.8767,,,,4170.0
lynch,9694,3.22,2.1217,,,2315.0,
wasting,9695,3.22,1.4184,3615.0,,,1666.0
defect,9696,3.21,1.7005,,4862.0,,
frightened,9697,3.2,1.8594,,,,3643.0
combat,9698,3.2,1.6782,,4885.0,3480.0,
convicted,9699,3.2,1.7728,,,1989.0,
defeat,9700,3.2,1.9483,,3458.0,3023.0,2961.0
dirty,9701,3.2,1.5119,848.0,,,683.0
dread,9702,3.2,1.9483,,,,3358.0
drug,9703,3.2,2.0702,2285.0,1591.0,633.0,1623.0
inferior,9704,3.2,1.4708,,3283.0,,
screamin,9705,3.2,1.7957,,,,3265.0
cryin,9706,3.19,1.7093,,,,4091.0
liar,9707,3.18,1.5636,,,,2075.0
aching,9708,3.18,1.4941,,,,3097.0
difficult,9709,3.18,0.8965,2170.0,575.0,958.0,4961.0
faggot,9710,3.18,1.9763,,,,4776.0
false,9711,3.18,1.3506,2590.0,1780.0,3277.0,2304.0
forgotten,9712,3.18,1.2728,3541.0,3079.0,3783.0,1414.0
garbage,9713,3.18,1.6249,3040.0,,4925.0,3755.0
kicked,9714,3.18,1.3952,2709.0,,,2211.0
scandal,9715,3.18,1.5609,4972.0,,3756.0,
sinners,9716,3.18,1.7807,,,,4596.0
suspension,9717,3.18,1.4803,,,4773.0,
woe,9718,3.18,2.007,,,,4787.0
accusations,9719,3.16,1.5301,,,4099.0,
complain,9720,3.16,1.5566,3270.0,,,2620.0
declined,9721,3.16,1.5434,,4539.0,1202.0,
disorders,9722,3.16,1.4337,,2879.0,,
doubt,9723,3.16,1.2675,1800.0,873.0,2110.0,706.0
forced,9724,3.16,1.2675,3414.0,1488.0,1510.0,3023.0
lack,9725,3.16,1.2835,1892.0,1098.0,1867.0,2246.0
severe,9726,3.16,1.7186,3956.0,1613.0,3660.0,
smoke,9727,3.16,1.9416,1784.0,3391.0,3857.0,585.0
yuck,9728,3.16,1.6333,4763.0,,,
feared,9729,3.14,1.9257,,4476.0,,
gangster,9730,3.14,2.189,,,,3764.0
argument,9731,3.14,1.552,,1266.0,2912.0,
avoid,9732,3.14,1.578,2069.0,1427.0,1749.0,3256.0
bitch,9733,3.14,1.8071,556.0,,,263.0
bruise,9734,3.14,1.2124,,,,4837.0
dismissed,9735,3.14,1.1068,,,2375.0,
disorder,9736,3.14,1.3999,,2988.0,,
exhausted,9737,3.14,1.7144,2598.0,,,
incorrectly,9738,3.14,1.0304,,,475.0,
isolation,9739,3.14,1.4976,,4097.0,,
scream,9740,3.14,1.4144,1950.0,,,729.0
slapped,9741,3.14,1.552,,,,4886.0
spit,9742,3.14,1.4144,4938.0,,,980.0
suck,9743,3.14,1.8184,1020.0,,,1192.0
sucks,9744,3.14,1.4848,753.0,,,3541.0
suspect,9745,3.14,1.3095,3614.0,,2552.0,
whore,9746,3.14,2.1094,2168.0,,,2260.0
wrong,9747,3.14,0.9691,462.0,1237.0,1382.0,199.0
cursed,9748,3.12,1.9646,,,,3351.0
doom,9749,3.12,1.9217,,,,3035.0
desperate,9750,3.12,1.6243,3876.0,,,2649.0
lonesome,9751,3.12,1.6243,,,,1629.0
regret,9752,3.12,1.507,3706.0,,3994.0,1357.0
rob,9753,3.12,1.8913,2296.0,,3968.0,2086.0
defects,9754,3.1,1.5578,,4221.0,,
ambulance,9755,3.1,1.6067,4189.0,,,
annoy,9756,3.1,1.3887,4567.0,,,
conflict,9757,3.1,1.5286,,1308.0,1819.0,
criticism,9758,3.1,1.1473,,1974.0,2295.0,
execution,9759,3.1,2.3889,,2975.0,,
fought,9760,3.1,1.3887,,3193.0,3326.0,2310.0
indictment,9761,3.1,1.7757,,,3526.0,
pity,9762,3.1,1.3132,4294.0,4817.0,,2141.0
smoking,9763,3.1,1.9404,2431.0,,3619.0,1982.0
stink,9764,3.1,1.2164,4806.0,,,
tear,9765,3.1,1.374,3324.0,,,691.0
unable,9766,3.1,0.8391,,1970.0,2591.0,
cigarette,9767,3.09,2.5163,,,,2678.0
beg,9768,3.08,1.336,,,,1451.0
prejudice,9769,3.08,1.7893,,4980.0,,
bullshit,9770,3.08,2.0785,2658.0,,,1734.0
decay,9771,3.08,1.4119,,5000.0,,3452.0
decline,9772,3.08,1.2262,,2550.0,1809.0,
deficit,9773,3.08,1.3529,,,2075.0,
difficulties,9774,3.08,1.2752,,1713.0,4504.0,
graves,9775,3.08,1.8499,,,,4145.0
regrets,9776,3.08,1.5232,,,,2581.0
suspended,9777,3.08,1.2591,,4793.0,2153.0,
trapped,9778,3.08,1.5232,,,,1733.0
yelling,9779,3.08,1.5628,4811.0,,,
aging,9780,3.06,1.6214,,,4835.0,
arguing,9781,3.06,1.3614,,,4834.0,
bullets,9782,3.06,1.963,,,,1995.0
dumb,9783,3.06,0.9564,1378.0,,,1297.0
emergency,9784,3.06,1.7775,3160.0,3497.0,1892.0,
greed,9785,3.06,1.921,,,,2242.0
idiot,9786,3.06,1.5308,1476.0,,,
idiots,9787,3.06,1.6088,4121.0,,,
inadequate,9788,3.06,1.3311,,4264.0,,
refugees,9789,3.06,1.6587,,,3236.0,
turmoil,9790,3.06,1.634,,,4651.0,
rotting,9791,3.04,1.5293,,,,4971.0
greedy,9792,3.04,2.0306,,,,3998.0
havoc,9793,3.04,1.6827,,,,4856.0
arguments,9794,3.04,1.5248,,2415.0,3916.0,
bled,9795,3.04,1.5903,,,,4623.0
bored,9796,3.04,1.1945,291.0,,,2424.0
complaints,9797,3.04,1.3242,,,2937.0,
horror,9798,3.04,1.9996,1819.0,,,3611.0
insane,9799,3.04,1.7257,1439.0,,,999.0
jealousy,9800,3.04,1.5513,,,,3154.0
lawsuits,9801,3.04,1.7019,,,4351.0,
rat,9802,3.04,1.8622,3275.0,4370.0,,2616.0
resignation,9803,3.04,1.261,,,2337.0,
scare,9804,3.04,1.5644,4233.0,,,3468.0
anxiety,9805,3.03,1.8923,,2523.0,,
fiend,9806,3.02,1.5532,,,,2992.0
hostile,9807,3.02,1.9737,,4160.0,,
weeping,9808,3.02,1.8199,,,,3396.0
broken,9809,3.02,1.4068,752.0,1582.0,2502.0,436.0
criticized,9810,3.02,1.5713,,,2505.0,
offensive,9811,3.02,1.5583,,,2630.0,
trembling,9812,3.02,1.3013,,,,4063.0
argue,9813,3.0,1.5386,,3440.0,3278.0,4631.0
argues,9814,3.0,1.6759,,4606.0,,
bitter,9815,3.0,1.2454,4519.0,3724.0,4710.0,1491.0
condemned,9816,3.0,1.7321,,4597.0,,
fights,9817,3.0,1.3702,4630.0,,,3262.0
muthafuckin,9818,3.0,2.3094,,,,4107.0
vicious,9819,3.0,1.9272,,,,3913.0
battle,9820,2.98,1.7319,1882.0,1209.0,1208.0,1223.0
confused,9821,2.98,1.2856,981.0,4328.0,,1614.0
crappy,9822,2.98,1.6597,3393.0,,,
damn,9823,2.98,1.6224,254.0,,,457.0
guns,9824,2.98,2.0151,3113.0,3247.0,3475.0,1006.0
ignorance,9825,2.98,1.3626,3808.0,3740.0,,3264.0
missing,9826,2.98,1.3775,873.0,3928.0,2154.0,941.0
niggaz,9827,2.98,2.1332,4156.0,,,332.0
problem,9828,2.98,1.4068,791.0,350.0,639.0,1150.0
worthless,9829,2.98,1.9112,,,,4473.0
insecure,9830,2.98,1.1271,,,,4496.0
coffin,9831,2.96,1.9894,,,,4028.0
conflicts,9832,2.96,1.4563,,3965.0,,
damages,9833,2.96,1.3696,,,4545.0,
lawsuit,9834,2.96,1.6157,4907.0,,2018.0,
niggas,9835,2.96,2.0698,1252.0,,,287.0
screaming,9836,2.96,1.5248,2952.0,,,1128.0
wound,9837,2.96,1.6777,,3471.0,,2550.0
bloody,9838,2.94,1.6953,1201.0,,,1602.0
cemetery,9839,2.94,1.7072,,,708.0,
choking,9840,2.94,1.878,,,,4061.0
explosion,9841,2.94,1.596,,,4414.0,
foul,9842,2.94,1.3311,4557.0,,,3423.0
nervous,9843,2.94,1.3311,1477.0,2644.0,,2257.0
sore,9844,2.94,1.3311,1912.0,,,2808.0
tension,9845,2.94,1.5832,,2875.0,,3750.0
thief,9846,2.94,2.2077,,,,3239.0
thug,9847,2.94,1.596,,,,993.0
unfortunate,9848,2.94,1.4636,,4669.0,,
weakness,9849,2.94,1.5331,,3496.0,,2801.0
breakdown,9850,2.94,1.3591,,,,3369.0
bury,9851,2.93,1.5261,,,,1933.0
accused,9852,2.92,1.5497,3889.0,3838.0,1390.0,
awful,9853,2.92,1.9361,2234.0,,,2870.0
burn,9854,2.92,1.3377,1163.0,,,469.0
cries,9855,2.92,1.5887,,,,1215.0
hangover,9856,2.92,1.7124,3029.0,,,
mistakes,9857,2.92,1.4546,3380.0,,4994.0,1498.0
problems,9858,2.92,1.5628,1409.0,423.0,596.0,1366.0
riot,9859,2.92,1.7594,4460.0,,,3285.0
sleepless,9860,2.92,1.5497,,,,4419.0
demon,9861,2.92,1.9552,,,,2569.0
boring,9862,2.9,1.1473,1135.0,,,3537.0
bruised,9863,2.9,1.7525,,,,4326.0
burned,9864,2.9,1.4178,4534.0,4291.0,,1387.0
collapse,9865,2.9,1.4463,,,3630.0,
complained,9866,2.9,0.9949,,,3575.0,
debt,9867,2.9,1.6568,1626.0,2272.0,834.0,4422.0
fake,9868,2.9,1.2495,1405.0,,,970.0
frustrated,9869,2.9,1.6067,2659.0,,,
impossible,9870,2.9,1.2657,2913.0,1141.0,2971.0,2287.0
ouch,9871,2.9,1.669,2800.0,,,
deadly,9872,2.9,1.8171,,,,2540.0
disrespect,9873,2.9,1.7824,,,,4021.0
drown,9874,2.9,2.0941,,,,1422.0
badly,9875,2.88,1.6117,3196.0,4713.0,4501.0,4799.0
banned,9876,2.88,1.2879,,,4769.0,
burning,9877,2.88,1.4934,2409.0,3078.0,,564.0
cancelled,9878,2.88,1.1542,3271.0,,,
dislike,9879,2.88,1.1183,4778.0,,,
threats,9880,2.88,1.7687,,,1676.0,
sins,9881,2.88,1.3171,,4649.0,,2011.0
bombs,9882,2.86,2.2679,,,,2867.0
complaint,9883,2.86,1.0104,,4906.0,3409.0,
errors,9884,2.86,0.9691,,2709.0,4531.0,
illegal,9885,2.86,1.3704,4110.0,,2044.0,
lonely,9886,2.86,1.512,1412.0,,,338.0
mourns,9887,2.86,1.9379,,,1694.0,
prisoner,9888,2.86,1.8518,,4485.0,,3860.0
stress,9889,2.86,1.6037,1086.0,1389.0,4847.0,1994.0
tax,9890,2.86,1.4144,1490.0,962.0,312.0,4826.0
violations,9891,2.86,1.4287,,,3665.0,
widow,9892,2.86,1.8737,,,3217.0,
addict,9893,2.84,1.3149,3931.0,,,
buried,9894,2.84,1.4194,,3355.0,4233.0,1867.0
devils,9895,2.84,1.7066,,,3874.0,3572.0
dump,9896,2.84,1.3303,3700.0,,,3582.0
hater,9897,2.84,1.8775,,,,4953.0
incorrect,9898,2.84,1.0174,,,2417.0,
infection,9899,2.84,1.6458,3997.0,2287.0,,
neglected,9900,2.84,1.7538,,4450.0,,
penalty,9901,2.84,1.3149,4432.0,,2488.0,
terrible,9902,2.84,1.8111,1034.0,3047.0,4119.0,3105.0
unkind,9903,2.84,1.8775,,,,3128.0
weak,9904,2.84,1.2513,2491.0,2066.0,3776.0,844.0
annoying,9905,2.82,1.32,1399.0,,,
bills,9906,2.82,1.6374,2679.0,4007.0,1456.0,2135.0
blame,9907,2.82,1.5345,1872.0,4527.0,3610.0,668.0
burden,9908,2.82,1.5345,,3245.0,3973.0,3675.0
complaining,9909,2.82,1.1373,4289.0,,,
danger,9910,2.82,1.6374,3057.0,1550.0,3045.0,1536.0
demise,9911,2.82,1.7343,,,,4429.0
despair,9912,2.82,2.007,,4787.0,,2426.0
disabled,9913,2.82,1.1899,,,3114.0,
discrimination,9914,2.82,1.4941,,3552.0,3974.0,
filthy,9915,2.82,1.826,,,,3543.0
gun,9916,2.82,1.4097,1339.0,3040.0,2050.0,532.0
lied,9917,2.82,1.207,4981.0,,,1455.0
missiles,9918,2.82,1.5868,,,3923.0,
mourners,9919,2.82,1.5996,,,4313.0,
obituary,9920,2.82,1.6986,,,1569.0,
prosecution,9921,2.82,1.5077,,,3566.0,
worry,9922,2.82,1.7106,1289.0,4511.0,2542.0,728.0
mafia,9923,2.81,1.7943,,,,4800.0
wounds,9924,2.8,2.0203,,,,2186.0
burns,9925,2.78,1.4469,,,4147.0,1403.0
cowards,9926,2.78,1.3596,,,,4701.0
fever,9927,2.78,1.5556,2003.0,3063.0,,1633.0
mistake,9928,2.78,1.2002,1735.0,3388.0,3852.0,1238.0
trouble,9929,2.78,1.4748,865.0,1656.0,2064.0,720.0
troubled,9930,2.78,1.4327,,,3668.0,2946.0
wasted,9931,2.78,1.1657,2582.0,,,1254.0
bitches,9932,2.76,1.9226,1562.0,,,613.0
bleeding,9933,2.76,1.6606,,,,1522.0
fighting,9934,2.76,1.5722,1789.0,2366.0,1629.0,1129.0
lose,9935,2.76,1.0984,832.0,2249.0,1514.0,358.0
lost,9936,2.76,1.3933,224.0,617.0,524.0,211.0
pathetic,9937,2.76,1.2867,4375.0,,,
unfortunately,9938,2.76,1.5722,2770.0,2881.0,3758.0,
neglect,9939,2.76,2.175,,4444.0,,
defeated,9940,2.74,1.6138,3834.0,4446.0,2111.0,
loses,9941,2.74,1.2423,4481.0,,,
stressed,9942,2.74,1.1214,4388.0,,,
ugly,9943,2.74,1.4401,836.0,,,1528.0
violation,9944,2.74,1.0844,,,4789.0,
unholy,9945,2.73,1.3951,,,,4626.0
addiction,9946,2.72,1.4574,4363.0,,,4877.0
arrests,9947,2.72,1.5913,,,4447.0,
disgrace,9948,2.72,1.4148,,,,3417.0
heartbreaker,9949,2.72,1.7266,,,,4947.0
mourn,9950,2.72,1.8848,,,1180.0,4936.0
struggling,9951,2.72,1.2129,4715.0,,4033.0,
desperation,9952,2.7,1.9086,,,,4939.0
distress,9953,2.7,1.4178,,4420.0,,
fight,9954,2.7,1.7409,497.0,1671.0,1042.0,363.0
spam,9955,2.7,1.374,2414.0,,,
taxes,9956,2.7,1.5286,3118.0,2442.0,584.0,
waste,9957,2.7,1.0546,1148.0,2485.0,2693.0,764.0
worse,9958,2.7,1.4178,1243.0,2245.0,2472.0,1287.0
sorrows,9959,2.69,1.7819,,,,4889.0
bleed,9960,2.69,1.5731,,,,1012.0
ache,9961,2.68,1.2027,3673.0,,,3691.0
bastards,9962,2.68,1.5178,,,,4415.0
fears,9963,2.68,1.2688,,4066.0,3494.0,1221.0
injuries,9964,2.68,1.5043,,4922.0,2840.0,
jealous,9965,2.68,1.2027,1472.0,,,1955.0
misery,9966,2.68,2.0448,,,,1339.0
ruin,9967,2.68,1.5706,3709.0,,,3092.0
shame,9968,2.68,1.3005,1946.0,4636.0,,765.0
stupid,9969,2.68,1.2196,332.0,,,984.0
trash,9970,2.68,1.2196,1903.0,,,2176.0
deaf,9971,2.67,1.3262,,,,3666.0
afraid,9972,2.66,1.5066,1096.0,2447.0,3226.0,525.0
ban,9973,2.66,1.3188,3824.0,,2135.0,
drugs,9974,2.66,1.6364,2738.0,2194.0,1411.0,1514.0
loneliness,9975,2.66,1.8139,,,,1803.0
penalties,9976,2.66,1.0806,,,4796.0,
surgery,9977,2.66,1.7451,1548.0,2945.0,1842.0,
tensions,9978,2.66,1.2554,,,4117.0,
bad,9979,2.64,1.4675,172.0,946.0,878.0,221.0
curse,9980,2.64,1.3516,4688.0,,,1874.0
demons,9981,2.64,2.0678,,,,2065.0
enemy,9982,2.64,1.3211,4424.0,1361.0,,1481.0
guilty,9983,2.64,1.5877,1640.0,3375.0,1671.0,1841.0
inflation,9984,2.64,1.3365,,4538.0,2261.0,
motherfucking,9985,2.64,2.4558,,,,2910.0
sin,9986,2.64,1.6995,583.0,1998.0,,506.0
heartaches,9987,2.63,2.0184,,,,3986.0
#fail,9988,2.62,1.4831,,,,
beaten,9989,2.62,1.5894,,,4798.0,3882.0
lies,9990,2.62,1.3834,2347.0,1625.0,3922.0,391.0
losing,9991,2.62,1.1761,1744.0,4278.0,1884.0,820.0
nasty,9992,2.62,1.2271,1147.0,,,1595.0
retarded,9993,2.62,1.5372,4301.0,,,
rude,9994,2.62,1.6399,1536.0,,,2909.0
threatened,9995,2.62,1.4693,,3486.0,2999.0,
violated,9996,2.62,1.3834,,,4570.0,
thugs,9997,2.61,2.0798,,,,1622.0
abortion,9998,2.6,1.5253,4419.0,,2218.0,
brutal,9999,2.6,2.08,3657.0,,,
crash,10000,2.6,1.3702,995.0,,2487.0,1736.0
error,10001,2.6,0.8081,3716.0,1531.0,502.0,
lie,10002,2.6,1.6162,772.0,1699.0,4500.0,356.0
mad,10003,2.6,1.3248,357.0,4499.0,,565.0
selfish,10004,2.6,1.0498,4056.0,,,2892.0
stole,10005,2.6,1.4142,3081.0,,,1588.0
worries,10006,2.6,1.3248,3528.0,,,2994.0
ashamed,10007,2.59,1.3057,,,,2193.0
infections,10008,2.59,1.914,,4912.0,,
annoyed,10009,2.58,1.6424,3122.0,,,
blind,10010,2.58,1.2304,1648.0,2989.0,4471.0,552.0
cheated,10011,2.58,1.5919,,,,4509.0
damage,10012,2.58,1.4995,2481.0,2097.0,1910.0,2553.0
disgusting,10013,2.58,1.4721,4351.0,,,
guilt,10014,2.58,1.4577,,4373.0,,2891.0
lying,10015,2.58,1.7034,2448.0,2427.0,,846.0
motherfuckin,10016,2.58,2.3043,,,,1562.0
rotten,10017,2.58,1.6047,,,,3167.0
scared,10018,2.58,1.4299,797.0,,,699.0
scary,10019,2.58,1.7272,1449.0,,,3259.0
shitty,10020,2.58,1.5661,3377.0,,,
starving,10021,2.58,1.4721,2502.0,,,4919.0
stroke,10022,2.58,1.6047,,4263.0,4793.0,3284.0
betrayed,10023,2.57,1.8257,,,,3731.0
nightmares,10024,2.56,1.6491,,,,3847.0
assault,10025,2.56,1.6557,3980.0,,2823.0,
beating,10026,2.56,1.8969,3486.0,,3698.0,1589.0
grave,10027,2.56,1.8534,,2710.0,,1179.0
hopeless,10028,2.56,1.6557,,,,3014.0
loss,10029,2.56,1.5005,1370.0,724.0,192.0,2222.0
rage,10030,2.56,1.514,2864.0,,,1524.0
satan,10031,2.56,2.1301,,,,2551.0
upset,10032,2.56,1.4309,1303.0,,2988.0,3565.0
corpse,10033,2.55,1.9585,,,,4331.0
abandoned,10034,2.54,1.3734,,3216.0,3935.0,4406.0
broke,10035,2.54,1.2811,1141.0,2522.0,2088.0,629.0
cocaine,10036,2.54,1.8318,,,4174.0,2871.0
denied,10037,2.54,1.1988,,3335.0,1813.0,2711.0
harm,10038,2.54,1.4458,,3864.0,4971.0,2096.0
